billId,tax,total,date,hour
5951,4.0,9.28,10/09/2018,23:42
5952,6.0,38.65,10/01/2018,20:16
5953,6.25,10.49,07/25/2018,18:51
5954,4.0,29.10,06/18/2018,19:30
5955,6.25,21.48,01/20/2018,16:58
5956,5.0,31.52,10/07/2018,22:50
5957,6.87,9.77,09/27/2018,20:32
5958,4.0,20.73,03/23/2018,17:3
5959,6.62,9.16,01/13/2018,17:33
5960,4.0,8.86,05/06/2018,0:47
5961,6.0,35.59,01/05/2018,22:46
5962,5.75,41.94,03/19/2018,15:9
5963,6.0,28.45,10/20/2018,0:27
5964,7.0,12.22,01/02/2018,19:21
5965,6.62,16.96,02/07/2018,19:23
5966,6.0,10.25,02/21/2018,1:46
5967,6.62,16.87,01/08/2018,21:59
5968,6.0,12.48,06/14/2018,20:45
5969,7.25,34.76,09/14/2018,1:56
5970,5.75,7.31,01/27/2018,22:21
5971,4.75,36.56,02/03/2018,18:32
5972,6.0,10.85,12/10/2018,23:38
5973,4.75,27.32,07/28/2018,15:36
5974,4.75,29.09,03/12/2018,18:40
5975,4.0,21.23,09/16/2018,23:30
5976,6.62,35.60,02/02/2018,15:48
5977,6.25,24.30,09/10/2018,17:54
5978,6.0,30.53,01/02/2018,1:58
5979,4.0,16.84,09/24/2018,18:26
5980,6.0,9.78,04/25/2018,16:18
5981,7.25,27.19,11/04/2018,19:41
5982,6.0,25.28,01/17/2018,0:8
5983,4.0,5.61,03/28/2018,21:14
5984,6.0,32.58,07/15/2018,22:2
5985,5.3,15.16,11/28/2018,0:17
5986,6.25,25.09,03/13/2018,18:42
5987,4.0,18.76,09/28/2018,16:41
5988,5.75,36.86,12/28/2018,16:43
5989,6.25,17.06,10/25/2018,0:19
5990,6.62,26.18,05/21/2018,17:48
5991,6.25,15.92,02/16/2018,18:14
5992,6.0,26.32,02/20/2018,17:13
5993,6.0,8.66,05/07/2018,15:5
5994,4.0,37.77,01/06/2018,18:44
5995,6.25,22.81,08/18/2018,23:12
5996,7.0,27.54,07/28/2018,0:25
5997,7.0,30.78,12/15/2018,16:18
5998,5.0,9.90,07/22/2018,1:34
5999,6.62,20.66,07/20/2018,21:26
6000,6.62,7.38,08/28/2018,1:30
6001,6.25,7.05,07/10/2018,18:59
6002,5.0,28.17,08/18/2018,1:31
6003,6.62,27.47,08/20/2018,23:40
6004,5.3,20.78,02/24/2018,17:29
6005,4.0,14.58,08/07/2018,16:56
6006,5.0,27.06,04/20/2018,18:1
6007,4.75,29.90,05/12/2018,17:45
6008,5.75,18.72,02/08/2018,20:29
6009,6.0,13.25,01/17/2018,1:1
6010,6.0,17.55,05/06/2018,15:43
6011,6.87,5.94,02/23/2018,1:6
6012,6.25,31.75,01/05/2018,22:56
6013,5.5,7.66,02/26/2018,16:48
6014,6.87,31.39,07/09/2018,1:3
6015,4.75,34.69,02/13/2018,21:15
6016,6.25,9.73,03/24/2018,17:52
6017,5.75,16.69,07/25/2018,21:27
6018,4.0,13.92,08/20/2018,1:6
6019,7.0,19.47,02/23/2018,15:10
6020,4.75,25.63,06/04/2018,15:2
6021,6.0,10.71,01/21/2018,0:1
6022,6.62,14.54,07/24/2018,18:45
6023,6.0,29.56,11/28/2018,23:52
6024,4.0,18.52,04/01/2018,16:23
6025,6.87,34.63,07/20/2018,23:6
6026,6.0,8.01,04/24/2018,19:4
6027,4.0,31.63,07/16/2018,1:30
6028,6.0,30.41,09/07/2018,0:2
6029,4.0,29.11,07/20/2018,16:25
6030,6.0,24.25,12/01/2018,20:28
6031,6.0,16.16,04/21/2018,22:53
6032,6.25,7.83,02/28/2018,15:47
6033,4.0,12.11,03/09/2018,1:20
6034,5.75,34.95,12/22/2018,16:8
6035,6.0,16.20,01/10/2018,23:35
6036,6.25,6.57,08/09/2018,22:4
6037,4.75,22.44,02/24/2018,0:56
6038,6.0,20.74,09/10/2018,17:11
6039,4.75,10.89,12/02/2018,20:39
6040,6.25,8.48,06/27/2018,18:42
6041,6.0,26.64,08/04/2018,19:38
6042,6.25,17.47,09/01/2018,16:34
6043,6.25,33.59,09/27/2018,22:42
6044,5.0,34.53,03/18/2018,22:19
6045,6.35,23.12,06/24/2018,22:47
6046,4.0,6.62,11/19/2018,21:4
6047,6.0,20.64,10/12/2018,20:54
6048,6.0,16.85,02/11/2018,19:25
6049,6.0,35.04,12/01/2018,16:26
6050,4.0,17.97,12/09/2018,22:44
6051,6.25,14.71,02/08/2018,22:49
6052,6.35,32.40,04/21/2018,19:55
6053,6.62,10.85,06/27/2018,18:25
6054,4.0,24.87,07/27/2018,17:50
6055,6.0,20.02,02/26/2018,0:40
6056,5.0,32.37,06/06/2018,16:31
6057,5.75,33.78,05/24/2018,0:40
6058,6.0,9.76,10/24/2018,17:13
6059,6.25,9.24,07/01/2018,16:46
6060,4.0,34.48,09/04/2018,18:10
6061,6.0,16.46,11/06/2018,19:44
6062,4.0,17.72,07/23/2018,22:52
6063,6.0,19.92,08/25/2018,17:40
6064,6.0,6.11,11/25/2018,22:3
6065,6.62,14.12,04/25/2018,23:29
6066,4.0,24.91,12/02/2018,18:40
6067,4.0,33.65,03/20/2018,15:3
6068,7.25,25.70,11/12/2018,23:17
6069,5.75,43.61,04/09/2018,15:49
6070,6.0,28.92,05/06/2018,22:20
6071,4.75,33.13,05/09/2018,22:56
6072,6.25,6.18,03/02/2018,1:35
6073,6.0,16.48,10/11/2018,16:44
6074,5.0,25.19,09/14/2018,0:59
6075,6.0,16.86,06/10/2018,0:25
6076,6.87,17.31,09/07/2018,20:44
6077,6.0,10.85,12/26/2018,0:29
6078,6.62,36.69,01/14/2018,21:47
6079,6.0,7.26,07/06/2018,20:42
6080,4.0,5.47,11/15/2018,18:18
6081,6.25,5.47,05/13/2018,0:56
6082,6.0,7.72,09/14/2018,19:9
6083,5.0,8.98,03/18/2018,17:4
6084,6.0,26.24,09/27/2018,20:42
6085,6.0,8.06,04/10/2018,23:20
6086,4.75,11.06,10/12/2018,22:7
6087,4.0,9.20,08/25/2018,21:41
6088,4.0,25.79,04/26/2018,16:50
6089,6.0,16.32,10/01/2018,18:29
6090,5.75,34.80,09/13/2018,21:57
6091,7.25,29.92,11/02/2018,18:46
6092,5.75,17.88,05/07/2018,0:35
6093,6.62,17.38,10/03/2018,15:7
6094,6.0,16.56,10/05/2018,15:57
6095,6.0,41.71,05/07/2018,16:47
6096,6.0,30.53,07/24/2018,1:47
6097,4.0,27.99,05/06/2018,21:17
6098,6.0,7.97,09/19/2018,15:59
6099,7.25,20.39,09/12/2018,17:52
6100,6.0,21.36,11/06/2018,15:30
6101,4.0,25.88,11/17/2018,1:5
6102,4.0,33.11,03/02/2018,17:13
6103,7.0,37.71,10/21/2018,23:9
6104,5.75,17.92,05/28/2018,0:39
6105,6.0,32.59,07/28/2018,18:12
6106,6.62,17.62,03/23/2018,18:43
6107,6.0,35.99,11/27/2018,1:53
6108,4.75,12.96,02/26/2018,17:7
6109,6.0,10.68,02/13/2018,1:3
6110,4.75,14.71,11/12/2018,17:40
6111,6.62,7.72,12/25/2018,17:21
6112,4.0,16.04,09/09/2018,0:27
6113,6.25,18.41,01/08/2018,23:56
6114,4.0,13.49,05/02/2018,15:29
6115,6.0,35.08,12/18/2018,22:48
6116,6.0,39.25,04/23/2018,18:47
6117,6.0,6.31,08/09/2018,20:11
6118,6.62,11.45,07/18/2018,0:2
6119,6.0,13.03,06/16/2018,23:31
6120,6.25,34.67,10/09/2018,21:13
6121,4.0,34.05,09/18/2018,15:20
6122,6.25,8.16,08/17/2018,16:23
6123,4.0,33.22,04/28/2018,1:59
6124,6.0,5.80,04/22/2018,20:4
6125,6.62,10.26,10/27/2018,23:30
6126,4.0,19.77,02/05/2018,18:31
6127,4.0,32.93,09/13/2018,18:11
6128,6.0,33.95,11/27/2018,22:49
6129,4.0,17.72,08/18/2018,18:9
6130,6.0,8.78,10/16/2018,19:21
6131,6.62,35.80,09/07/2018,17:57
6132,6.0,18.98,06/17/2018,21:18
6133,6.0,8.64,10/06/2018,20:56
6134,4.0,33.05,06/19/2018,19:26
6135,6.25,24.69,06/26/2018,0:21
6136,4.0,10.04,12/03/2018,15:48
6137,6.0,34.28,08/01/2018,22:45
6138,6.25,35.69,04/12/2018,22:18
6139,4.0,24.78,06/11/2018,23:34
6140,4.0,17.25,11/17/2018,22:51
6141,6.0,5.52,04/20/2018,22:15
6142,6.0,20.91,04/19/2018,17:54
6143,6.0,22.53,05/06/2018,15:14
6144,6.0,15.51,11/09/2018,20:34
6145,4.0,23.81,06/05/2018,16:49
6146,7.25,38.37,09/28/2018,17:1
6147,4.0,34.17,08/24/2018,21:39
6148,6.0,16.07,08/20/2018,20:19
6149,4.0,33.56,07/28/2018,19:48
6150,4.0,8.11,11/22/2018,18:21
6151,4.0,9.15,12/16/2018,20:58
6152,6.62,7.35,07/16/2018,23:16
6153,4.75,15.65,06/22/2018,20:49
6154,6.0,16.15,01/10/2018,16:4
6155,4.0,7.61,03/01/2018,22:30
6156,4.0,17.77,12/04/2018,1:48
6157,5.75,37.31,12/15/2018,19:45
6158,6.0,26.21,06/22/2018,15:35
6159,6.62,17.71,04/06/2018,23:20
6160,4.75,39.45,07/05/2018,1:16
6161,6.25,16.67,01/03/2018,21:57
6162,4.0,18.39,04/22/2018,22:23
6163,6.0,9.76,03/13/2018,0:14
6164,6.25,8.93,11/09/2018,16:43
6165,6.25,18.16,10/26/2018,18:34
6166,5.75,22.49,05/23/2018,18:27
6167,6.62,8.59,08/15/2018,17:26
6168,6.62,18.49,07/05/2018,22:35
6169,5.75,29.27,04/20/2018,16:56
6170,7.0,27.91,02/19/2018,19:11
6171,6.35,33.33,09/08/2018,23:14
6172,6.25,32.28,08/14/2018,20:50
6173,5.75,21.72,07/15/2018,20:26
6174,4.0,28.04,07/11/2018,17:33
6175,6.25,14.67,08/05/2018,22:32
6176,6.25,14.28,09/15/2018,22:11
6177,6.25,5.46,03/21/2018,22:45
6178,6.35,5.40,10/03/2018,17:40
6179,6.0,25.69,06/26/2018,23:43
6180,7.0,6.11,11/25/2018,15:55
6181,6.62,23.25,10/14/2018,17:32
6182,4.75,11.61,10/04/2018,20:5
6183,7.25,29.89,02/03/2018,0:2
6184,6.0,17.60,01/03/2018,21:19
6185,6.87,26.35,10/17/2018,17:21
6186,4.75,9.74,04/20/2018,16:55
6187,4.75,6.53,09/02/2018,17:23
6188,6.0,10.68,07/23/2018,21:11
6189,7.25,18.34,12/14/2018,18:42
6190,4.0,23.43,11/07/2018,21:35
6191,4.0,13.47,11/19/2018,16:49
6192,6.87,10.32,06/19/2018,16:35
6193,4.0,6.62,02/20/2018,15:40
6194,6.62,29.02,09/07/2018,16:43
6195,6.0,25.78,12/23/2018,0:2
6196,4.0,43.68,11/14/2018,22:29
6197,7.25,33.74,01/14/2018,21:36
6198,6.25,9.39,01/06/2018,20:11
6199,6.0,29.45,03/09/2018,22:29
6200,6.0,10.37,06/07/2018,21:52
6201,6.87,23.17,10/12/2018,21:56
6202,4.75,8.66,02/22/2018,22:44
6203,6.25,32.44,08/02/2018,19:3
6204,6.0,9.78,08/28/2018,21:11
6205,7.0,24.78,08/17/2018,22:28
6206,4.0,6.23,10/23/2018,19:3
6207,4.75,15.57,11/01/2018,0:57
6208,6.0,8.40,11/02/2018,20:48
6209,6.0,6.21,05/11/2018,21:44
6210,4.75,26.03,02/27/2018,0:50
6211,6.0,22.95,04/24/2018,16:28
6212,4.0,33.48,07/12/2018,22:6
6213,7.0,21.47,04/13/2018,19:26
6214,6.25,10.41,08/10/2018,19:8
6215,6.25,20.59,01/01/2018,0:27
6216,4.75,19.45,08/09/2018,1:25
6217,6.35,35.68,07/12/2018,0:39
6218,6.0,6.82,05/01/2018,21:26
6219,4.0,31.80,04/19/2018,23:25
6220,4.0,9.39,01/14/2018,1:45
6221,6.0,26.30,06/19/2018,0:25
6222,4.0,16.74,05/18/2018,19:10
6223,6.25,30.07,03/28/2018,23:52
6224,6.62,36.11,01/06/2018,1:58
6225,4.0,18.00,06/10/2018,21:18
6226,4.0,25.15,06/05/2018,22:42
6227,6.0,15.83,04/13/2018,1:5
6228,6.0,9.18,02/26/2018,20:18
6229,4.0,7.44,10/15/2018,15:4
6230,4.75,10.12,06/01/2018,1:24
6231,6.87,28.04,12/25/2018,17:5
6232,4.0,9.38,12/09/2018,19:12
6233,6.25,19.87,10/01/2018,1:28
6234,6.62,18.87,10/17/2018,19:6
6235,6.0,6.65,08/24/2018,20:7
6236,6.0,37.22,04/17/2018,18:28
6237,4.0,7.36,05/20/2018,20:33
6238,4.0,9.55,04/03/2018,20:50
6239,4.75,35.66,10/26/2018,21:39
6240,6.62,10.01,03/15/2018,19:35
6241,6.0,9.17,02/12/2018,21:29
6242,6.25,28.63,08/04/2018,18:51
6243,6.62,10.01,10/17/2018,0:36
6244,6.0,7.72,10/06/2018,21:10
6245,6.62,21.45,04/14/2018,0:38
6246,6.0,11.05,02/15/2018,19:7
6247,5.0,28.63,12/21/2018,18:14
6248,7.0,14.93,09/06/2018,22:42
6249,4.0,12.71,07/05/2018,16:19
6250,5.0,29.53,03/22/2018,17:25
6251,6.62,28.12,09/16/2018,1:59
6252,6.62,16.92,07/23/2018,15:20
6253,6.25,9.39,06/11/2018,22:11
6254,6.0,19.29,05/28/2018,16:38
6255,6.87,46.76,04/27/2018,1:15
6256,4.75,26.73,08/13/2018,16:21
6257,6.0,34.78,04/15/2018,0:31
6258,6.0,12.08,06/25/2018,19:51
6259,5.3,17.32,11/23/2018,1:6
6260,4.0,18.60,01/14/2018,22:11
6261,4.0,26.61,06/04/2018,15:50
6262,6.0,7.08,01/12/2018,0:20
6263,5.75,14.02,11/04/2018,21:25
6264,7.0,25.62,12/21/2018,23:55
6265,6.62,9.95,03/26/2018,0:7
6266,7.0,23.59,10/02/2018,23:25
6267,6.0,9.85,07/21/2018,22:55
6268,4.0,18.21,06/18/2018,19:55
6269,6.25,10.35,09/10/2018,1:2
6270,4.0,26.68,07/06/2018,15:35
6271,6.25,7.05,07/15/2018,0:5
6272,4.0,6.39,03/09/2018,22:13
6273,4.0,21.55,02/19/2018,18:8
6274,6.0,20.59,06/19/2018,22:42
6275,6.0,19.16,03/17/2018,17:50
6276,7.0,9.96,09/20/2018,21:38
6277,6.62,7.38,09/24/2018,15:48
6278,6.87,31.09,10/07/2018,16:21
6279,6.25,26.90,03/01/2018,23:41
6280,6.0,10.70,06/22/2018,1:48
6281,6.0,13.02,10/16/2018,15:25
6282,4.0,26.40,12/28/2018,16:58
6283,6.0,14.16,06/05/2018,16:37
6284,4.0,40.96,08/20/2018,15:16
6285,5.75,21.21,08/10/2018,15:9
6286,6.0,7.26,10/10/2018,0:38
6287,6.0,30.25,10/26/2018,18:50
6288,5.3,25.31,04/19/2018,1:4
6289,4.0,37.76,11/20/2018,19:46
6290,6.62,22.04,02/03/2018,16:39
6291,6.0,11.41,12/26/2018,20:55
6292,6.25,22.84,01/07/2018,1:13
6293,6.0,37.81,04/11/2018,0:12
6294,4.75,36.25,02/21/2018,23:53
6295,6.62,43.91,11/26/2018,19:14
6296,6.62,20.25,05/10/2018,18:36
6297,7.0,15.18,04/06/2018,17:27
6298,4.0,27.25,06/28/2018,22:58
6299,4.75,34.31,04/25/2018,17:40
6300,6.0,30.88,05/11/2018,23:6
6301,7.25,26.13,07/18/2018,19:51
6302,6.62,18.91,04/28/2018,17:11
6303,6.62,11.00,04/16/2018,19:47
6304,5.0,20.33,12/23/2018,0:36
6305,6.62,7.69,11/19/2018,23:39
6306,4.0,25.40,06/20/2018,22:39
6307,6.0,16.61,02/28/2018,16:32
6308,5.75,42.96,09/18/2018,19:10
6309,7.0,28.56,10/15/2018,18:25
6310,4.0,28.81,08/04/2018,21:21
6311,7.25,6.97,06/04/2018,0:36
6312,6.62,8.89,01/11/2018,16:14
6313,6.0,25.63,03/16/2018,18:13
6314,5.75,16.04,08/21/2018,16:7
6315,6.0,9.73,10/22/2018,1:42
6316,6.87,23.15,06/12/2018,22:41
6317,4.0,10.03,10/15/2018,0:16
6318,6.0,17.78,05/02/2018,15:57
6319,5.75,29.77,01/11/2018,16:21
6320,6.62,17.33,01/22/2018,18:14
6321,6.62,6.07,03/10/2018,19:54
6322,4.0,14.36,01/02/2018,21:35
6323,6.0,34.23,11/26/2018,20:20
6324,6.0,23.81,08/17/2018,16:3
6325,6.62,11.71,07/06/2018,1:47
6326,7.25,25.10,12/23/2018,20:33
6327,6.62,29.89,10/14/2018,23:47
6328,4.0,20.29,04/07/2018,20:22
6329,4.0,24.74,02/14/2018,0:45
6330,7.0,20.99,09/12/2018,21:14
6331,6.0,11.60,10/14/2018,19:53
6332,5.0,14.48,10/04/2018,23:53
6333,6.0,7.56,01/28/2018,15:36
6334,6.0,36.81,01/25/2018,17:23
6335,7.0,13.38,09/22/2018,16:54
6336,4.0,11.21,08/28/2018,23:35
6337,6.0,12.50,12/07/2018,23:57
6338,6.25,23.71,12/05/2018,21:40
6339,4.75,12.77,10/14/2018,18:13
6340,6.25,24.21,11/10/2018,20:24
6341,4.0,17.35,11/13/2018,1:15
6342,6.0,22.56,07/02/2018,23:13
6343,6.25,23.90,01/09/2018,1:15
6344,6.0,34.32,07/22/2018,19:6
6345,6.25,31.98,10/25/2018,17:23
6346,6.0,26.66,05/04/2018,20:29
6347,4.0,27.59,10/07/2018,16:37
6348,4.0,28.00,08/04/2018,18:55
6349,6.62,7.05,01/07/2018,16:18
6350,6.0,10.42,10/28/2018,19:17
6351,6.0,7.64,08/08/2018,1:49
6352,5.0,10.19,09/21/2018,17:39
6353,6.0,25.87,05/06/2018,23:27
6354,6.87,11.41,05/10/2018,22:25
6355,6.25,24.30,08/26/2018,17:56
6356,6.0,23.52,11/02/2018,0:29
6357,6.0,27.59,06/28/2018,0:36
6358,4.0,25.52,09/21/2018,23:2
6359,5.75,21.42,11/05/2018,19:37
6360,7.0,40.97,12/17/2018,15:58
6361,6.62,26.38,04/05/2018,19:8
6362,6.25,8.70,07/24/2018,15:11
6363,4.0,5.24,03/26/2018,16:8
6364,4.0,9.83,01/25/2018,19:29
6365,6.0,9.57,06/26/2018,0:51
6366,4.0,19.64,04/03/2018,16:14
6367,4.0,19.68,11/08/2018,19:20
6368,6.0,33.15,04/19/2018,21:50
6369,4.0,25.29,05/28/2018,18:32
6370,4.0,26.48,02/06/2018,21:17
6371,7.0,22.59,08/25/2018,19:27
6372,6.62,34.62,06/18/2018,23:27
6373,6.0,5.34,02/02/2018,15:7
6374,4.0,21.37,02/03/2018,23:33
6375,4.0,29.52,06/07/2018,23:5
6376,6.25,24.14,06/11/2018,22:40
6377,6.87,6.84,02/12/2018,17:23
6378,6.0,14.23,04/24/2018,21:14
6379,6.35,16.61,05/07/2018,1:58
6380,6.87,23.03,09/02/2018,1:12
6381,6.0,32.59,02/16/2018,1:59
6382,6.0,33.20,10/02/2018,17:34
6383,7.0,14.00,05/25/2018,18:15
6384,6.25,33.35,04/10/2018,18:30
6385,6.62,33.35,09/19/2018,21:57
6386,7.0,11.20,06/27/2018,16:12
6387,6.0,31.87,11/14/2018,19:13
6388,4.0,6.10,06/03/2018,18:52
6389,6.25,28.64,08/12/2018,1:3
6390,6.87,42.80,04/28/2018,20:52
6391,7.25,17.18,02/03/2018,0:3
6392,4.0,11.07,07/28/2018,16:37
6393,4.0,15.90,12/21/2018,15:36
6394,5.75,32.55,12/28/2018,0:37
6395,4.0,35.94,11/28/2018,17:2
6396,6.25,10.34,10/08/2018,22:47
6397,7.0,7.13,06/16/2018,15:49
6398,4.0,9.69,10/23/2018,15:25
6399,4.0,15.87,08/21/2018,1:46
6400,4.0,22.26,02/04/2018,22:47
6401,4.0,17.34,04/24/2018,18:6
6402,7.25,39.63,10/04/2018,21:35
6403,6.62,30.65,12/28/2018,20:43
6404,6.35,16.39,11/22/2018,1:54
6405,7.25,18.06,04/15/2018,0:5
6406,6.0,22.81,02/07/2018,0:34
6407,5.75,18.72,04/05/2018,1:29
6408,5.0,21.59,09/06/2018,19:20
6409,4.0,8.11,07/03/2018,1:57
6410,6.25,34.31,08/01/2018,21:50
6411,6.0,19.07,02/26/2018,16:19
6412,4.0,23.20,10/02/2018,17:37
6413,4.0,32.33,11/28/2018,22:55
6414,7.0,11.22,11/18/2018,23:55
6415,4.75,30.28,06/17/2018,20:28
6416,6.62,23.24,01/21/2018,22:29
6417,4.0,27.80,09/02/2018,20:45
6418,4.75,7.59,10/13/2018,15:31
6419,6.0,21.94,07/28/2018,23:46
6420,4.75,7.25,11/17/2018,22:19
6421,4.0,41.20,03/25/2018,21:22
6422,5.75,16.70,06/24/2018,0:27
6423,4.0,5.23,12/23/2018,22:46
6424,6.0,24.90,10/05/2018,21:27
6425,5.3,18.60,03/12/2018,23:52
6426,5.75,8.52,04/17/2018,1:3
6427,6.87,20.06,09/18/2018,23:33
6428,7.25,21.10,06/09/2018,1:3
6429,6.25,38.22,10/28/2018,15:23
6430,6.35,25.92,07/21/2018,19:57
6431,4.0,10.89,01/25/2018,18:3
6432,6.0,10.80,01/17/2018,16:56
6433,6.0,5.71,04/15/2018,20:48
6434,5.3,14.32,12/11/2018,17:54
6435,6.0,22.91,02/21/2018,19:30
6436,4.0,11.08,02/02/2018,0:22
6437,5.75,19.16,06/23/2018,0:27
6438,6.0,15.14,05/12/2018,1:24
6439,6.0,10.35,03/11/2018,0:37
6440,6.25,17.84,09/22/2018,16:49
6441,6.0,37.34,10/28/2018,0:19
6442,7.0,35.56,05/24/2018,15:50
6443,4.0,36.12,02/02/2018,1:56
6444,6.0,36.53,04/27/2018,21:38
6445,7.0,19.41,03/20/2018,15:6
6446,4.0,31.11,12/04/2018,17:53
6447,6.25,15.48,08/05/2018,15:29
6448,4.0,14.05,05/06/2018,23:35
6449,4.0,20.01,03/06/2018,21:24
6450,4.0,22.54,06/15/2018,22:58
6451,7.25,21.14,06/10/2018,22:10
6452,6.25,25.49,12/14/2018,20:57
6453,6.0,5.94,11/07/2018,23:20
6454,4.0,7.70,09/25/2018,20:43
6455,6.62,39.90,02/25/2018,19:18
6456,6.0,7.11,03/25/2018,18:6
6457,6.25,28.24,12/12/2018,15:18
6458,6.0,22.02,01/16/2018,19:2
6459,6.62,27.58,09/22/2018,22:57
6460,7.0,6.11,08/24/2018,18:26
6461,4.0,35.69,12/04/2018,15:6
6462,6.0,16.15,07/02/2018,20:8
6463,5.3,39.40,05/27/2018,19:35
6464,6.25,10.13,03/03/2018,20:38
6465,7.0,8.35,08/09/2018,18:56
6466,6.0,34.62,09/28/2018,0:15
6467,4.0,25.79,06/23/2018,23:29
6468,4.0,28.39,07/04/2018,16:9
6469,4.0,13.49,11/28/2018,18:20
6470,6.25,11.51,09/15/2018,21:22
6471,6.25,12.40,09/20/2018,1:32
6472,6.25,30.07,06/01/2018,0:41
6473,4.0,31.61,06/05/2018,19:6
6474,6.0,16.16,09/17/2018,20:8
6475,6.62,23.29,05/13/2018,22:29
6476,6.0,10.54,11/12/2018,0:42
6477,6.25,24.66,02/15/2018,16:19
6478,4.0,9.47,12/11/2018,17:32
6479,5.3,7.87,09/01/2018,18:55
6480,6.0,14.30,07/01/2018,23:36
6481,6.25,33.09,07/12/2018,22:6
6482,6.0,5.95,02/19/2018,22:53
6483,6.0,28.44,04/08/2018,21:28
6484,4.0,30.65,07/17/2018,17:44
6485,6.25,8.56,11/23/2018,21:31
6486,7.0,28.69,04/25/2018,18:47
6487,4.0,5.61,12/24/2018,17:23
6488,4.0,32.06,01/06/2018,18:52
6489,4.0,5.52,08/13/2018,20:44
6490,4.0,20.94,11/09/2018,20:29
6491,6.62,23.96,04/15/2018,23:12
6492,6.62,6.15,09/09/2018,16:2
6493,4.0,17.41,12/16/2018,22:24
6494,6.35,26.16,11/06/2018,18:21
6495,4.75,32.10,09/24/2018,1:46
6496,6.0,23.20,03/05/2018,23:51
6497,5.75,31.77,07/15/2018,16:9
6498,5.0,7.29,07/15/2018,21:44
6499,6.25,10.87,05/02/2018,1:28
6500,6.25,10.18,07/02/2018,16:25
6501,6.62,40.44,06/01/2018,20:44
6502,6.0,10.85,11/02/2018,18:2
6503,6.35,33.25,08/04/2018,18:3
6504,6.0,37.06,06/04/2018,21:21
6505,6.0,16.29,05/28/2018,19:23
6506,6.25,37.68,03/05/2018,23:51
6507,4.0,42.73,10/09/2018,22:4
6508,6.0,16.82,03/03/2018,17:22
6509,4.0,34.70,03/05/2018,18:29
6510,6.0,8.28,09/06/2018,1:20
6511,6.25,8.16,11/28/2018,17:59
6512,6.0,7.14,02/07/2018,18:29
6513,6.0,27.41,12/21/2018,21:12
6514,6.62,18.38,11/14/2018,19:42
6515,6.62,31.57,07/07/2018,0:37
6516,6.0,35.89,07/07/2018,18:44
6517,4.0,11.07,07/09/2018,17:28
6518,6.62,39.55,09/28/2018,15:1
6519,4.0,26.69,11/21/2018,20:26
6520,7.0,37.57,05/28/2018,21:34
6521,6.25,33.38,10/17/2018,20:27
6522,4.0,9.13,11/15/2018,21:30
6523,6.0,15.24,08/20/2018,15:1
6524,6.0,42.46,10/14/2018,1:54
6525,6.0,20.69,06/01/2018,23:52
6526,6.0,8.51,03/06/2018,15:55
6527,7.0,39.17,04/28/2018,19:58
6528,6.0,17.00,03/21/2018,15:45
6529,6.25,39.80,08/27/2018,16:59
6530,6.62,14.75,03/10/2018,1:49
6531,6.35,10.39,05/21/2018,15:26
6532,6.35,8.77,11/16/2018,1:34
6533,6.0,35.68,07/26/2018,22:50
6534,5.75,35.14,08/11/2018,19:39
6535,6.0,19.14,10/18/2018,23:14
6536,4.0,17.67,11/09/2018,0:54
6537,6.0,16.61,12/28/2018,18:21
6538,6.0,25.24,07/06/2018,21:6
6539,6.25,5.49,01/22/2018,19:9
6540,4.0,6.56,10/02/2018,18:20
6541,4.0,23.90,07/09/2018,23:32
6542,5.75,15.44,05/01/2018,21:36
6543,7.0,8.60,04/21/2018,16:57
6544,4.0,32.42,10/01/2018,19:59
6545,6.0,16.98,01/18/2018,0:21
6546,7.25,30.07,10/11/2018,17:33
6547,6.25,19.48,06/27/2018,20:7
6548,6.0,8.64,04/04/2018,16:23
6549,5.3,5.52,06/17/2018,0:15
6550,6.62,11.47,08/14/2018,20:18
6551,6.25,17.45,03/08/2018,16:37
6552,6.0,5.52,12/21/2018,1:54
6553,6.25,30.75,01/06/2018,19:36
6554,6.0,18.85,07/06/2018,1:21
6555,6.0,33.55,03/26/2018,22:33
6556,6.25,18.76,09/10/2018,17:33
6557,5.75,19.41,05/23/2018,19:10
6558,6.0,20.33,05/28/2018,18:59
6559,7.0,21.05,09/10/2018,17:47
6560,4.0,28.39,08/02/2018,19:59
6561,4.0,21.63,05/21/2018,19:4
6562,6.62,29.62,02/03/2018,0:51
6563,4.0,6.39,08/12/2018,21:2
6564,6.0,33.45,09/10/2018,21:35
6565,6.25,20.83,04/05/2018,17:24
6566,4.0,17.35,09/08/2018,17:36
6567,6.62,25.27,05/28/2018,23:19
6568,6.0,9.18,04/10/2018,18:58
6569,6.62,30.83,07/22/2018,23:7
6570,5.3,35.48,02/06/2018,21:55
6571,4.0,12.07,12/09/2018,15:32
6572,6.25,15.59,11/10/2018,23:49
6573,4.0,41.83,05/25/2018,18:37
6574,6.0,27.88,08/24/2018,19:57
6575,7.25,17.99,10/28/2018,19:27
6576,4.0,36.56,05/23/2018,1:33
6577,6.0,31.61,04/17/2018,1:59
6578,6.62,27.52,05/04/2018,0:39
6579,6.0,25.84,05/17/2018,19:39
6580,6.0,16.88,11/10/2018,16:34
6581,5.75,8.73,04/04/2018,16:30
6582,6.87,31.08,05/07/2018,1:56
6583,4.0,40.67,07/10/2018,23:47
6584,4.0,23.29,01/17/2018,22:4
6585,6.0,28.02,07/03/2018,15:16
