transactionId,drinkerId,barId,billId,itemId,price
16588,616,23,6562,29,6.51
16589,616,23,6562,4,8.13
16590,470,25,6563,18,8.25
16591,470,25,6563,20,8.42
16592,470,25,6563,1,6.0
16593,268,12,6564,5,7.24
16594,138,40,6565,18,8.3
16595,138,40,6565,18,8.3
16596,53,60,6566,18,8.17
16597,53,60,6566,38,8.81
16598,53,60,6566,12,9.41
16599,419,27,6567,9,5.35
16600,313,6,6568,31,7.84
16601,480,94,6569,8,9.2
16602,480,94,6569,38,8.81
16603,480,94,6569,38,8.81
16604,480,94,6569,35,10.47
16605,181,73,6570,5,7.22
16606,181,73,6570,19,6.49
16607,181,73,6570,3,5.25
16608,566,72,6571,4,8.15
16609,566,72,6571,47,10.9
16610,566,72,6571,15,10.09
16611,881,74,6572,16,6.34
16612,154,3,6573,25,9.45
16613,154,3,6573,25,9.45
16614,257,67,6574,16,6.37
16615,257,67,6574,2,7.1
16616,356,96,6575,0,5.14
16617,356,96,6575,25,9.52
16618,356,96,6575,22,5.82
16619,852,26,6576,15,10.08
16620,852,26,6576,17,5.57
16621,852,26,6576,17,5.57
16622,852,26,6576,15,10.08
16623,258,92,6577,18,8.28
16624,258,92,6577,45,8.93
16625,258,92,6577,22,5.74
16626,773,25,6578,39,9.83
16627,773,25,6578,49,10.95
16628,467,5,6579,11,7.4
16629,467,5,6579,18,8.27
16630,467,5,6579,49,10.91
16631,155,74,6580,21,5.66
16632,155,74,6580,7,9.11
16633,831,18,6581,3,5.24
16634,831,18,6581,10,9.25
16635,960,1,6582,27,10.23
16636,960,1,6582,14,7.48
16637,960,1,6582,5,7.28
16638,396,78,6583,17,5.48
16639,396,78,6583,0,5.0
16640,396,78,6583,0,5.0
16641,396,78,6583,47,10.84
16642,485,23,6584,4,8.13
16643,485,23,6584,32,6.69
16644,148,36,6585,32,6.64
16645,148,36,6585,4,8.06
16646,148,36,6585,38,8.7
16647,165,89,6586,16,6.34
16648,165,89,6586,16,6.34
16649,165,89,6586,28,10.32
16650,490,58,6587,19,6.43
16651,490,58,6587,31,7.82
16652,490,58,6587,19,6.43
16653,490,58,6587,31,7.82
16654,79,72,6588,31,7.77
16655,126,98,6589,22,5.8
16656,583,42,6590,8,9.22
16657,583,42,6590,12,9.41
16658,583,42,6590,16,6.33
16659,583,42,6590,36,5.95
16660,930,67,6591,2,7.1
16661,930,67,6591,16,6.37
16662,930,67,6591,2,7.1
16663,706,4,6592,4,8.15
16664,706,4,6592,23,7.66
16665,706,4,6592,32,6.6
16666,706,4,6592,32,6.6
16667,386,57,6593,6,6.18
16668,386,57,6593,32,6.65
16669,386,57,6593,48,7.98
16670,965,74,6594,28,10.29
16671,965,74,6594,12,9.44
16672,965,74,6594,13,6.23
16673,965,74,6594,12,9.44
16674,755,85,6595,17,5.52
16675,755,85,6595,17,5.52
16676,755,85,6595,17,5.52
16677,257,48,6596,9,5.39
16678,257,48,6596,21,5.66
16679,65,38,6597,22,5.84
16680,626,3,6598,1,6.03
16681,626,3,6598,4,8.11
16682,626,3,6598,31,7.83
16683,626,3,6598,31,7.83
16684,149,66,6599,27,10.19
16685,149,66,6599,48,7.98
16686,149,66,6599,20,8.49
16687,149,66,6599,17,5.51
16688,791,62,6600,28,10.27
16689,791,62,6600,17,5.57
16690,791,62,6600,21,5.66
16691,62,62,6601,49,10.96
16692,62,62,6601,21,5.66
16693,62,62,6601,3,5.21
16694,556,3,6602,31,7.83
16695,556,3,6602,1,6.03
16696,556,3,6602,11,7.3
16697,556,3,6602,4,8.11
16698,19,44,6603,48,7.95
16699,19,44,6603,39,9.83
16700,914,97,6604,43,6.92
16701,914,97,6604,5,7.25
16702,802,85,6605,11,7.29
16703,6,37,6606,11,7.3
16704,6,37,6606,15,10.08
16705,6,37,6606,42,10.68
16706,619,33,6607,3,5.21
16707,775,64,6608,1,6.06
16708,775,64,6608,14,7.44
16709,45,51,6609,15,10.02
16710,45,51,6609,20,8.39
16711,45,51,6609,20,8.39
16712,386,57,6610,48,7.98
16713,386,57,6610,40,6.87
16714,157,99,6611,14,7.55
16715,157,99,6611,30,10.42
16716,490,58,6612,14,7.52
16717,490,58,6612,7,9.07
16718,450,0,6613,45,8.84
16719,450,0,6613,12,9.42
16720,154,40,6614,4,8.02
16721,154,40,6614,45,8.89
16722,154,40,6614,7,9.02
16723,780,88,6615,14,7.52
16724,780,88,6615,18,8.32
16725,554,18,6616,20,8.36
16726,554,18,6616,44,9.91
16727,554,18,6616,14,7.47
16728,554,18,6616,25,9.45
16729,40,76,6617,34,9.75
16730,40,76,6617,3,5.22
16731,642,7,6618,42,10.69
16732,906,13,6619,34,9.74
16733,738,34,6620,20,8.36
16734,738,34,6620,33,9.56
16735,776,94,6621,35,10.47
16736,694,12,6622,5,7.24
16737,901,45,6623,47,10.84
16738,901,45,6623,42,10.68
16739,901,45,6623,49,10.97
16740,901,45,6623,42,10.68
16741,802,74,6624,13,6.23
16742,802,74,6624,28,10.29
16743,802,74,6624,12,9.44
16744,802,74,6624,28,10.29
16745,261,68,6625,15,10.04
16746,261,68,6625,25,9.45
16747,261,68,6625,21,5.66
16748,261,68,6625,21,5.66
16749,734,48,6626,32,6.7
16750,734,48,6626,31,7.82
16751,734,48,6626,31,7.82
16752,734,48,6626,31,7.82
16753,981,20,6627,27,10.27
16754,208,53,6628,37,6.74
16755,567,71,6629,17,5.51
16756,567,71,6629,16,6.37
16757,466,23,6630,23,7.67
16758,466,23,6630,32,6.69
16759,54,65,6631,8,9.18
16760,54,65,6631,31,7.81
16761,54,65,6631,31,7.81
16762,934,10,6632,8,9.17
16763,934,10,6632,24,10.12
16764,69,86,6633,11,7.41
16765,69,86,6633,45,8.95
16766,201,60,6634,31,7.8
16767,201,60,6634,42,10.73
16768,201,60,6634,42,10.73
16769,201,60,6634,25,9.55
16770,408,93,6635,32,6.68
16771,272,41,6636,32,6.63
16772,272,41,6636,32,6.63
16773,272,41,6636,12,9.33
16774,272,41,6636,32,6.63
16775,236,65,6637,8,9.18
16776,236,65,6637,10,9.23
16777,702,85,6638,33,9.66
16778,571,14,6639,2,7.09
16779,571,14,6639,4,8.12
16780,571,14,6639,20,8.35
16781,571,14,6639,25,9.53
16782,132,25,6640,39,9.83
16783,132,25,6640,26,8.61
16784,132,25,6640,26,8.61
16785,650,85,6641,40,6.89
16786,705,33,6642,40,6.89
16787,210,81,6643,8,9.13
16788,210,81,6643,26,8.58
16789,493,62,6644,4,8.15
16790,184,38,6645,21,5.63
16791,184,38,6645,21,5.63
16792,184,38,6645,22,5.84
16793,184,38,6645,22,5.84
16794,35,7,6646,42,10.69
16795,35,7,6646,15,10.03
16796,35,7,6646,18,8.25
16797,288,59,6647,29,6.55
16798,288,59,6647,11,7.35
16799,288,59,6647,43,6.92
16800,288,59,6647,20,8.34
16801,387,8,6648,18,8.21
16802,464,72,6649,17,5.52
16803,464,72,6649,0,5.06
16804,464,72,6649,31,7.77
16805,364,7,6650,4,8.16
16806,364,7,6650,23,7.66
16807,364,7,6650,16,6.3
16808,364,7,6650,42,10.69
16809,574,35,6651,40,6.8
16810,574,35,6651,2,7.02
16811,574,35,6651,30,10.4
16812,574,35,6651,30,10.4
16813,195,18,6652,3,5.24
16814,596,12,6653,34,9.69
16815,596,12,6653,34,9.69
16816,596,12,6653,21,5.69
16817,596,12,6653,34,9.69
16818,676,67,6654,2,7.1
16819,676,67,6654,42,10.64
16820,275,50,6655,0,5.0
16821,275,50,6655,27,10.26
16822,275,50,6655,25,9.53
16823,977,25,6656,18,8.25
16824,977,25,6656,22,5.77
16825,977,25,6656,25,9.45
16826,977,25,6656,1,6.0
16827,396,7,6657,18,8.25
16828,396,7,6657,4,8.16
16829,396,7,6657,4,8.16
16830,555,13,6658,34,9.74
16831,419,49,6659,46,10.78
16832,784,69,6660,4,8.1
16833,784,69,6660,4,8.1
16834,784,69,6660,2,7.1
16835,784,69,6660,2,7.1
16836,961,93,6661,23,7.66
16837,961,93,6661,7,9.09
16838,961,93,6661,32,6.68
16839,961,93,6661,10,9.32
16840,33,25,6662,49,10.95
16841,33,25,6662,26,8.61
16842,33,25,6662,18,8.25
16843,33,25,6662,24,10.17
16844,584,22,6663,13,6.25
16845,584,22,6663,10,9.32
16846,584,22,6663,13,6.25
16847,584,22,6663,30,10.39
16848,754,34,6664,28,10.34
16849,754,34,6664,20,8.36
16850,754,34,6664,7,9.01
16851,754,34,6664,20,8.36
16852,713,45,6665,47,10.84
16853,713,45,6665,42,10.68
16854,693,89,6666,17,5.56
16855,693,89,6666,28,10.32
16856,693,89,6666,18,8.17
16857,616,23,6667,23,7.67
16858,616,23,6667,47,10.83
16859,616,23,6667,41,10.63
16860,486,10,6668,17,5.51
16861,554,18,6669,28,10.31
16862,554,18,6669,25,9.45
16863,554,18,6669,15,10.05
16864,371,85,6670,14,7.48
16865,371,85,6670,8,9.12
16866,371,85,6670,17,5.52
16867,540,44,6671,4,8.12
16868,540,44,6671,35,10.52
16869,605,6,6672,2,7.1
16870,707,7,6673,16,6.3
16871,707,7,6673,43,6.92
16872,411,60,6674,18,8.17
16873,986,58,6675,48,7.87
16874,986,58,6675,21,5.69
16875,986,58,6675,14,7.52
16876,728,46,6676,42,10.68
16877,809,67,6677,2,7.1
16878,809,67,6677,42,10.64
16879,809,67,6677,2,7.1
16880,902,5,6678,48,7.88
16881,191,84,6679,3,5.19
16882,191,84,6679,5,7.26
16883,191,84,6679,2,7.07
16884,14,15,6680,23,7.59
16885,14,15,6680,30,10.39
16886,14,15,6680,21,5.59
16887,26,98,6681,43,6.96
16888,26,98,6681,11,7.39
16889,710,33,6682,25,9.55
16890,870,13,6683,8,9.16
16891,870,13,6683,27,10.22
16892,701,26,6684,15,10.08
16893,701,26,6684,0,5.0
16894,701,26,6684,38,8.81
16895,250,55,6685,23,7.58
16896,678,51,6686,48,7.91
16897,305,77,6687,43,7.0
16898,305,77,6687,7,9.03
16899,305,77,6687,20,8.35
16900,305,77,6687,33,9.64
16901,44,16,6688,26,8.6
16902,187,46,6689,43,6.92
16903,187,46,6689,35,10.54
16904,720,58,6690,15,10.07
16905,720,58,6690,20,8.4
16906,720,58,6690,22,5.83
16907,598,32,6691,15,10.08
16908,598,32,6691,22,5.86
16909,598,32,6691,22,5.86
16910,598,32,6691,22,5.86
16911,124,47,6692,13,6.28
16912,124,47,6692,24,10.16
16913,124,47,6692,13,6.28
16914,124,47,6692,14,7.53
16915,529,7,6693,23,7.66
16916,344,92,6694,8,9.12
16917,868,4,6695,33,9.66
16918,302,50,6696,26,8.57
16919,302,50,6696,22,5.79
16920,302,50,6696,22,5.79
16921,302,50,6696,22,5.79
16922,948,36,6697,32,6.64
16923,948,36,6697,32,6.64
16924,971,65,6698,8,9.18
16925,580,35,6699,11,7.32
16926,580,35,6699,14,7.43
16927,301,30,6700,34,9.68
16928,301,30,6700,37,6.72
16929,736,69,6701,2,7.1
16930,736,69,6701,2,7.1
16931,736,69,6701,0,5.09
16932,736,69,6701,29,6.58
16933,886,27,6702,15,10.05
16934,886,27,6702,6,6.15
16935,886,27,6702,15,10.05
16936,999,25,6703,16,6.32
16937,999,25,6703,16,6.32
16938,656,20,6704,27,10.27
16939,656,20,6704,49,10.97
16940,402,19,6705,32,6.68
16941,402,19,6705,24,10.1
16942,402,19,6705,11,7.4
16943,534,24,6706,19,6.4
16944,534,24,6706,19,6.4
16945,534,24,6706,17,5.57
16946,749,69,6707,0,5.09
16947,284,70,6708,9,5.4
16948,284,70,6708,2,7.12
16949,273,3,6709,1,6.03
16950,273,3,6709,8,9.2
16951,273,3,6709,8,9.2
16952,273,3,6709,43,6.92
16953,356,96,6710,18,8.24
16954,356,96,6710,22,5.82
16955,356,96,6710,22,5.82
16956,230,89,6711,2,7.01
16957,230,89,6711,23,7.65
16958,230,89,6711,28,10.32
16959,230,89,6711,22,5.8
16960,197,17,6712,2,7.05
16961,197,17,6712,48,7.93
16962,197,17,6712,25,9.55
16963,271,0,6713,39,9.82
16964,271,0,6713,33,9.58
16965,271,0,6713,12,9.42
16966,271,0,6713,22,5.72
16967,364,7,6714,7,9.04
16968,781,86,6715,45,8.95
16969,781,86,6715,18,8.24
16970,781,86,6715,18,8.24
16971,3,12,6716,43,6.97
16972,3,12,6716,34,9.69
16973,947,20,6717,42,10.71
16974,947,20,6717,1,6.1
16975,947,20,6717,10,9.29
16976,947,20,6717,12,9.42
16977,574,35,6718,37,6.75
16978,518,86,6719,18,8.24
16979,518,86,6719,45,8.95
16980,518,86,6719,18,8.24
16981,439,58,6720,48,7.87
16982,439,58,6720,31,7.82
16983,830,48,6721,32,6.7
16984,830,48,6721,2,7.08
16985,830,48,6721,2,7.08
16986,641,49,6722,6,6.19
16987,552,16,6723,22,5.72
16988,552,16,6723,0,5.1
16989,552,16,6723,31,7.8
16990,537,13,6724,33,9.66
16991,537,13,6724,18,8.23
16992,654,32,6725,3,5.21
16993,654,32,6725,3,5.21
16994,606,4,6726,23,7.66
16995,606,4,6726,33,9.66
16996,606,4,6726,33,9.66
16997,286,58,6727,19,6.43
16998,286,58,6727,31,7.82
16999,286,58,6727,43,6.95
17000,286,58,6727,43,6.95
17001,495,54,6728,5,7.28
17002,929,80,6729,32,6.66
17003,929,80,6729,32,6.66
17004,640,40,6730,4,8.02
17005,640,40,6730,33,9.62
17006,78,21,6731,6,6.16
17007,78,21,6731,39,9.8
17008,78,21,6731,39,9.8
17009,280,20,6732,10,9.29
17010,251,90,6733,5,7.21
17011,251,90,6733,15,10.09
17012,251,90,6733,21,5.63
17013,251,90,6733,8,9.17
17014,496,87,6734,1,6.07
17015,496,87,6734,29,6.51
17016,496,87,6734,8,9.2
17017,496,87,6734,31,7.75
17018,348,12,6735,20,8.48
17019,348,12,6735,21,5.69
17020,348,12,6735,14,7.43
17021,348,12,6735,43,6.97
17022,311,41,6736,32,6.63
17023,311,41,6736,32,6.63
17024,435,9,6737,21,5.6
17025,435,9,6737,39,9.79
17026,435,9,6737,34,9.68
17027,796,79,6738,15,10.09
17028,796,79,6738,15,10.09
17029,25,66,6739,24,10.1
17030,25,66,6739,27,10.19
17031,25,66,6739,15,10.05
17032,25,66,6739,9,5.3
17033,904,63,6740,24,10.15
17034,904,63,6740,17,5.55
17035,683,49,6741,6,6.19
17036,683,49,6741,8,9.12
17037,171,41,6742,40,6.89
17038,171,41,6742,38,8.81
17039,171,41,6742,38,8.81
17040,171,41,6742,24,10.18
17041,551,3,6743,11,7.3
17042,551,3,6743,1,6.03
17043,551,3,6743,25,9.45
17044,551,3,6743,31,7.83
17045,666,55,6744,7,9.03
17046,666,55,6744,18,8.28
17047,81,32,6745,32,6.63
17048,454,88,6746,41,10.61
17049,768,22,6747,15,10.06
17050,768,22,6747,30,10.39
17051,978,11,6748,48,7.87
17052,948,51,6749,2,7.0
17053,948,51,6749,15,10.02
17054,948,51,6749,20,8.39
17055,948,51,6749,3,5.17
17056,883,13,6750,48,7.86
17057,883,13,6750,9,5.32
17058,355,63,6751,10,9.31
17059,355,63,6751,6,6.12
17060,763,15,6752,4,8.04
17061,86,87,6753,1,6.07
17062,86,87,6753,38,8.76
17063,86,87,6753,1,6.07
17064,86,87,6753,37,6.75
17065,316,77,6754,43,7.0
17066,559,34,6755,8,9.21
17067,950,36,6756,4,8.06
17068,950,36,6756,17,5.51
17069,950,36,6756,4,8.06
17070,593,46,6757,18,8.33
17071,593,46,6757,16,6.37
17072,529,7,6758,4,8.16
17073,529,7,6758,16,6.3
17074,220,23,6759,41,10.63
17075,220,23,6759,27,10.23
17076,220,23,6759,5,7.25
17077,220,23,6759,32,6.69
17078,192,67,6760,4,8.07
17079,192,67,6760,16,6.37
17080,192,67,6760,42,10.64
17081,192,67,6760,26,8.52
17082,978,95,6761,43,6.94
17083,978,95,6761,9,5.35
17084,978,95,6761,45,8.89
17085,978,95,6761,9,5.35
17086,409,48,6762,31,7.82
17087,224,28,6763,24,10.12
17088,224,28,6763,25,9.48
17089,675,23,6764,4,8.13
17090,675,23,6764,47,10.83
17091,675,23,6764,17,5.5
17092,675,23,6764,17,5.5
17093,798,32,6765,3,5.21
17094,798,32,6765,3,5.21
17095,798,32,6765,15,10.08
17096,798,32,6765,15,10.08
17097,97,94,6766,17,5.47
17098,97,94,6766,31,7.76
17099,63,18,6767,3,5.24
17100,63,18,6767,6,6.19
17101,63,18,6767,3,5.24
17102,648,79,6768,15,10.09
17103,648,79,6768,7,9.03
17104,648,79,6768,26,8.61
17105,737,79,6769,18,8.23
17106,737,79,6769,15,10.09
17107,737,79,6769,7,9.03
17108,153,9,6770,38,8.67
17109,153,9,6770,21,5.6
17110,712,34,6771,7,9.01
17111,712,34,6771,5,7.21
17112,712,34,6771,7,9.01
17113,865,5,6772,11,7.4
17114,888,63,6773,20,8.4
17115,888,63,6773,20,8.4
17116,111,92,6774,49,10.94
17117,111,92,6774,38,8.76
17118,111,92,6774,18,8.28
17119,111,92,6774,38,8.76
17120,697,25,6775,18,8.25
17121,570,21,6776,31,7.78
17122,570,21,6776,6,6.16
17123,570,21,6776,39,9.8
17124,570,21,6776,25,9.53
17125,249,30,6777,37,6.72
17126,249,30,6777,46,10.76
17127,726,82,6778,38,8.7
17128,658,33,6779,34,9.67
17129,658,33,6779,34,9.67
17130,379,34,6780,29,6.58
17131,224,6,6781,47,10.89
17132,224,6,6781,8,9.15
17133,527,88,6782,48,7.88
17134,277,17,6783,47,10.83
17135,640,91,6784,0,5.04
17136,640,91,6784,17,5.56
17137,640,91,6784,22,5.78
17138,640,91,6784,3,5.26
17139,813,38,6785,24,10.16
17140,813,38,6785,35,10.47
17141,813,38,6785,22,5.84
17142,813,38,6785,18,8.2
17143,847,16,6786,34,9.69
17144,847,16,6786,22,5.72
17145,847,16,6786,49,10.92
17146,847,16,6786,41,10.57
17147,672,66,6787,27,10.19
17148,452,49,6788,14,7.48
17149,452,49,6788,3,5.18
17150,452,49,6788,3,5.18
17151,452,49,6788,3,5.18
17152,842,13,6789,9,5.32
17153,842,13,6789,48,7.86
17154,234,50,6790,25,9.53
17155,234,50,6790,26,8.57
17156,234,50,6790,43,6.91
17157,691,65,6791,31,7.81
17158,691,65,6791,8,9.18
17159,107,27,6792,9,5.35
17160,107,27,6792,23,7.67
17161,473,19,6793,48,8.0
17162,473,19,6793,34,9.74
17163,40,65,6794,10,9.23
17164,473,19,6795,34,9.74
17165,473,19,6795,46,10.73
17166,473,19,6795,24,10.1
17167,947,42,6796,12,9.41
17168,890,98,6797,31,7.82
17169,890,98,6797,0,5.04
17170,250,74,6798,12,9.44
17171,250,74,6798,28,10.29
17172,297,23,6799,44,9.96
17173,297,23,6799,27,10.23
17174,490,58,6800,43,6.95
17175,490,58,6800,20,8.4
17176,619,33,6801,2,7.07
17177,619,33,6801,16,6.31
17178,289,23,6802,4,8.13
17179,289,23,6802,11,7.37
17180,289,23,6802,29,6.51
17181,289,23,6802,11,7.37
17182,550,85,6803,14,7.48
17183,550,85,6803,14,7.48
17184,550,85,6803,40,6.89
17185,550,85,6803,17,5.52
17186,43,27,6804,19,6.47
17187,43,27,6804,6,6.15
17188,43,27,6804,19,6.47
17189,238,64,6805,38,8.81
17190,773,0,6806,12,9.42
17191,773,0,6806,39,9.82
17192,670,96,6807,45,8.89
17193,242,23,6808,47,10.83
17194,981,21,6809,25,9.53
17195,981,21,6809,29,6.58
17196,981,21,6809,31,7.78
17197,34,3,6810,31,7.83
17198,34,3,6810,8,9.2
17199,34,3,6810,1,6.03
17200,214,67,6811,16,6.37
17201,214,67,6811,26,8.52
17202,981,79,6812,32,6.68
17203,981,79,6812,32,6.68
17204,981,79,6812,26,8.61
17205,499,87,6813,29,6.51
17206,499,87,6813,26,8.53
17207,499,87,6813,14,7.56
17208,499,87,6813,4,8.17
17209,688,28,6814,48,7.86
17210,688,28,6814,38,8.68
17211,688,28,6814,25,9.48
17212,426,41,6815,49,10.98
17213,426,41,6815,33,9.62
17214,426,41,6815,38,8.81
17215,426,41,6815,33,9.62
17216,713,45,6816,31,7.72
17217,713,45,6816,42,10.68
17218,127,57,6817,12,9.36
17219,130,42,6818,36,5.95
17220,322,18,6819,15,10.05
17221,322,18,6819,20,8.36
17222,322,18,6819,15,10.05
17223,322,18,6819,10,9.25
17224,248,90,6820,8,9.17
17225,248,90,6820,5,7.21
17226,248,90,6820,5,7.21
17227,907,67,6821,16,6.37
17228,907,67,6821,2,7.1
17229,907,67,6821,16,6.37
17230,560,43,6822,1,6.0
17231,560,43,6822,43,6.93
17232,560,43,6822,5,7.25
17233,358,92,6823,8,9.12
17234,358,92,6823,2,7.09
17235,358,92,6823,38,8.76
17236,358,92,6823,22,5.74
17237,964,31,6824,29,6.55
17238,151,54,6825,46,10.82
17239,151,54,6825,5,7.28
17240,151,54,6825,24,10.17
17241,151,54,6825,48,7.97
17242,638,80,6826,12,9.43
17243,638,80,6826,47,10.85
17244,638,80,6826,49,10.93
17245,638,80,6826,34,9.7
17246,625,60,6827,43,6.93
17247,625,60,6827,9,5.29
17248,625,60,6827,31,7.8
17249,897,26,6828,26,8.62
17250,897,26,6828,38,8.81
17251,897,26,6828,38,8.81
17252,897,26,6828,15,10.08
17253,674,84,6829,25,9.47
17254,674,84,6829,15,10.05
17255,674,84,6829,28,10.31
17256,674,84,6829,45,8.93
17257,188,47,6830,34,9.76
17258,188,47,6830,24,10.16
17259,435,9,6831,44,9.9
17260,435,9,6831,34,9.68
17261,435,9,6831,4,8.13
17262,805,0,6832,22,5.72
17263,805,0,6832,8,9.2
17264,424,7,6833,43,6.92
17265,424,7,6833,4,8.16
17266,546,81,6834,43,6.91
17267,571,3,6835,25,9.45
17268,719,25,6836,39,9.83
17269,719,25,6836,18,8.25
17270,901,31,6837,20,8.35
17271,901,31,6837,38,8.76
17272,157,41,6838,7,9.04
17273,157,41,6838,33,9.62
17274,157,41,6838,33,9.62
17275,930,4,6839,36,5.87
17276,930,4,6839,23,7.66
17277,930,4,6839,4,8.15
17278,930,4,6839,33,9.66
17279,182,3,6840,1,6.03
17280,182,3,6840,8,9.2
17281,182,3,6840,4,8.11
17282,789,12,6841,43,6.97
17283,789,12,6841,10,9.29
17284,789,12,6841,10,9.29
17285,789,12,6841,5,7.24
17286,527,28,6842,37,6.71
17287,527,28,6842,5,7.15
17288,527,28,6842,14,7.52
17289,527,28,6842,25,9.48
17290,668,89,6843,2,7.01
17291,668,89,6843,23,7.65
17292,668,89,6843,2,7.01
17293,84,98,6844,0,5.04
17294,299,14,6845,5,7.14
17295,975,53,6846,23,7.64
17296,975,53,6846,23,7.64
17297,975,53,6846,23,7.64
17298,299,10,6847,13,6.29
17299,283,27,6848,9,5.35
17300,49,28,6849,25,9.48
17301,49,28,6849,36,5.98
17302,49,28,6849,48,7.86
17303,49,28,6849,36,5.98
17304,62,62,6850,3,5.21
17305,62,62,6850,3,5.21
17306,62,62,6850,11,7.32
17307,62,62,6850,17,5.57
17308,681,43,6851,38,8.78
17309,417,80,6852,30,10.36
17310,127,57,6853,32,6.65
17311,127,57,6853,32,6.65
17312,590,18,6854,44,9.91
17313,590,18,6854,39,9.84
17314,590,18,6854,20,8.36
17315,105,76,6855,3,5.22
17316,105,76,6855,21,5.68
17317,257,67,6856,42,10.64
17318,257,67,6856,2,7.1
17319,257,67,6856,2,7.1
17320,941,36,6857,32,6.64
17321,941,36,6857,39,9.8
17322,941,36,6857,32,6.64
17323,337,28,6858,36,5.98
17324,393,46,6859,8,9.18
17325,393,46,6859,43,6.92
17326,393,46,6859,47,10.84
17327,393,46,6859,16,6.37
17328,838,1,6860,0,5.13
17329,838,1,6860,0,5.13
17330,838,1,6860,26,8.65
17331,838,1,6860,14,7.48
17332,253,27,6861,19,6.47
17333,922,30,6862,33,9.57
17334,922,30,6862,17,5.43
17335,795,93,6863,7,9.09
17336,795,93,6863,0,5.1
17337,86,87,6864,8,9.2
17338,86,87,6864,26,8.53
17339,287,20,6865,1,6.1
17340,399,64,6866,3,5.25
17341,399,64,6866,49,10.96
17342,203,94,6867,18,8.24
17343,203,94,6867,18,8.24
17344,463,49,6868,8,9.12
17345,702,10,6869,9,5.31
17346,454,88,6870,22,5.73
17347,454,88,6870,25,9.48
17348,454,88,6870,48,7.88
17349,184,17,6871,2,7.05
17350,184,17,6871,14,7.45
17351,184,17,6871,48,7.93
17352,184,17,6871,2,7.05
17353,499,87,6872,31,7.75
17354,499,87,6872,31,7.75
17355,499,87,6872,37,6.75
17356,499,87,6872,14,7.56
17357,25,66,6873,27,10.19
17358,25,66,6873,48,7.98
17359,25,66,6873,20,8.49
17360,711,67,6874,45,8.92
17361,711,67,6874,4,8.07
17362,382,64,6875,12,9.34
17363,382,64,6875,9,5.29
17364,362,71,6876,20,8.34
17365,362,71,6876,20,8.34
17366,362,71,6876,16,6.37
17367,740,24,6877,2,7.08
17368,746,52,6878,30,10.43
17369,746,52,6878,30,10.43
17370,746,52,6878,30,10.43
17371,300,59,6879,11,7.35
17372,300,59,6879,12,9.39
17373,402,19,6880,49,10.94
17374,402,19,6880,49,10.94
17375,506,43,6881,5,7.25
17376,506,43,6881,45,8.85
17377,81,32,6882,32,6.63
17378,813,17,6883,2,7.05
17379,813,17,6883,22,5.71
17380,538,41,6884,32,6.63
17381,538,41,6884,32,6.63
17382,108,35,6885,14,7.43
17383,108,35,6885,18,8.27
17384,108,35,6885,2,7.02
17385,872,40,6886,32,6.7
17386,872,40,6886,8,9.18
17387,961,93,6887,37,6.79
17388,396,7,6888,4,8.16
17389,396,7,6888,7,9.04
17390,9,40,6889,35,10.5
17391,9,40,6889,18,8.3
17392,9,40,6889,45,8.89
17393,9,40,6889,7,9.02
17394,773,72,6890,4,8.15
17395,773,72,6890,4,8.15
17396,773,72,6890,36,5.89
17397,314,38,6891,36,5.99
17398,314,38,6891,22,5.84
17399,805,0,6892,22,5.72
17400,805,0,6892,45,8.84
17401,805,0,6892,8,9.2
17402,805,0,6892,22,5.72
17403,839,32,6893,32,6.63
17404,839,32,6893,22,5.86
17405,839,32,6893,15,10.08
17406,839,32,6893,12,9.37
17407,820,10,6894,9,5.31
17408,129,24,6895,19,6.4
17409,259,34,6896,7,9.01
17410,259,34,6896,28,10.34
17411,65,38,6897,21,5.63
17412,65,38,6897,4,8.14
17413,65,38,6897,35,10.47
17414,65,38,6897,16,6.32
17415,84,98,6898,48,7.92
17416,84,98,6898,20,8.34
17417,84,98,6898,43,6.96
17418,84,98,6898,48,7.92
17419,499,87,6899,37,6.75
17420,499,87,6899,29,6.51
17421,499,87,6899,38,8.76
17422,499,87,6899,14,7.56
17423,582,73,6900,34,9.72
17424,582,73,6900,19,6.49
17425,668,89,6901,2,7.01
17426,668,89,6901,28,10.32
17427,668,89,6901,23,7.65
17428,995,74,6902,13,6.23
17429,529,7,6903,43,6.92
17430,529,7,6903,18,8.25
17431,179,83,6904,45,8.9
17432,179,83,6904,30,10.45
17433,179,83,6904,30,10.45
17434,84,98,6905,43,6.96
17435,84,98,6905,20,8.34
17436,250,74,6906,28,10.29
17437,250,74,6906,21,5.66
17438,250,74,6906,28,10.29
17439,577,37,6907,5,7.28
17440,577,37,6907,15,10.08
17441,914,97,6908,5,7.25
17442,914,97,6908,5,7.25
17443,914,97,6908,10,9.3
17444,528,89,6909,22,5.8
17445,528,89,6909,16,6.34
17446,528,89,6909,23,7.65
17447,847,98,6910,17,5.51
17448,828,0,6911,39,9.82
17449,828,0,6911,45,8.84
17450,828,0,6911,3,5.15
17451,911,11,6912,33,9.65
17452,706,4,6913,33,9.66
17453,706,4,6913,32,6.6
17454,706,4,6913,33,9.66
17455,706,4,6913,23,7.66
17456,464,23,6914,32,6.69
17457,464,23,6914,4,8.13
17458,641,49,6915,6,6.19
17459,135,93,6916,26,8.54
17460,135,93,6916,8,9.17
